一级分类,二级分类,三级分类,商品id,好评数
16750,16755,16809,10076580264599,0
16750,16755,16809,10044064637312,10
16750,16755,16809,10069763116619,0
16750,16755,16809,10067485889666,20
16750,16755,16809,10059173798441,9
16750,16755,16809,10072219861973,1
16750,16755,16809,10068878527463,0
16750,16755,16809,10033254205268,7
16750,16755,16809,10027530111515,4
16750,16755,16809,10046404072783,100
16750,16755,16809,48202008416,1
16750,16755,16809,10071527713001,0
16750,16755,16809,10067797543552,0
16750,16755,16809,10802761764,100
16750,16755,16809,10073646176255,0
16750,16755,16809,10068030997999,400
16750,16755,16809,100043829821,2200
16750,16755,16809,10068994203174,10
16750,16755,16809,10075124520876,0
16750,16755,16809,10069074532737,0
16750,16755,16809,33147708337,50
16750,16755,16809,10076398795546,0
16750,16755,16809,18382161209,300
16750,16755,16809,10027203832041,20
16750,16755,16809,10054238674253,1
16750,16755,16809,10045098302553,0
16750,16755,16809,14832065685,50
16750,16755,16809,57045042056,30
16750,16755,16809,10058657392102,1
16750,16755,16809,68359017502,10
16750,16755,16809,10055039112285,1
16750,16755,16809,15537149794,70
16750,16755,16809,10070334690994,0
16750,16755,16809,10031291706811,4
16750,16755,16809,65941169183,8
16750,16755,16809,24436885156,800
16750,16755,16809,10075852877954,0
16750,16755,16809,10066938915646,4
16750,16755,16809,10065528017955,4
16750,16755,16809,10067772873500,2
16750,16755,16809,10044044421955,4
16750,16755,16809,10062031818284,1
16750,16755,16809,10072082839447,0
16750,16755,16809,100020691153,400
16750,16755,16809,10073082857813,0
16750,16755,16809,10073866991,200
16750,16755,16809,10076038699508,0
16750,16755,16809,10033876082959,8
16750,16755,16809,100040351921,2200
16750,16755,16809,10072634075272,0
16750,16755,16809,10059989629476,100
16750,16755,16809,10044952981586,20
16750,16755,16809,10023885259443,5
16750,16755,16809,53578983370,7
16750,16755,16809,10072551443335,6
16750,16755,16809,10070682284857,0
16750,16755,16809,10070324016201,0
16750,16755,16809,10039617694148,1
16750,16755,16809,10039616506276,2
16750,16755,16809,10024915076071,30
16750,16755,16809,1014213062,70
16750,16755,16809,10074079697777,0
16750,16755,16809,10071408288343,0
16750,16755,16809,10073666292970,100
16750,16755,16809,10704967601,200
16750,16755,16809,10074236999879,0
16750,16755,16809,10021175519265,3200
16750,16755,16809,72102545092,300
16750,16755,16809,10296290277,80
16750,16755,16809,10062776101234,2
16750,16755,16809,10054590282743,100
16750,16755,16809,10054574230426,1
16750,16755,16809,10092260810,40
16750,16755,16809,4786184,1100
16750,16755,16809,55794260336,40
16750,16755,16809,39557807885,70
16750,16755,16809,10073857255162,0
16750,16755,16809,10069180458625,0
16750,16755,16809,33373817253,400
16750,16755,16809,10044047260668,20
16750,16755,16809,33374221293,300
16750,16755,16809,10021518908654,10
16750,16755,16809,100033165046,100
16750,16755,16809,100007086248,11000
16750,16755,16809,59100164861,100
16750,16755,16809,10074684609081,0
16750,16755,16809,10074684107841,0
16750,16755,16809,10073743773822,5
16750,16755,16809,10031413626007,1
16750,16755,16809,10076771824066,0
16750,16755,16809,10076771812393,0
16750,16755,16809,10076771015985,0
16750,16755,16809,10076770990500,0
16750,16755,16809,10076770264578,0
16750,16755,16809,10076770112274,0
16750,16755,16809,10076769126006,0
16750,16755,16809,10074073525942,10
16750,16755,16809,100019179552,330000
16750,16755,16809,10058657420364,0
16750,16755,16809,10055288020017,6
16750,16755,16809,10032969567792,1800
16750,16755,16809,24950839970,200
16750,16755,16809,100026966257,100
16750,16755,16809,70728792636,7
16750,16755,16809,37011421827,100
16750,16755,16809,4786170,700
16750,16755,16809,10033277959541,3
16750,16755,16809,65667080425,300
16750,16755,16809,4044907,500
16750,16755,16809,10059987624953,600
16750,16755,16809,10075335081873,0
16750,16755,16809,10034266005265,10
16750,16755,16809,10051998881537,9
16750,16755,16809,10059987624951,600
16750,16755,16809,10072103377737,7
16750,16755,16809,65371323591,30
16750,16755,16809,10024956236256,10
16750,16755,16809,10051491229354,20
16750,16755,16809,10053282456272,0
16750,16755,16809,10057491015380,60
16750,16755,16809,71191781176,50
16750,16755,16809,10075435846568,0
16750,16755,16809,10030941158822,40
16750,16755,16809,1026772923,1500
16750,16755,16809,10033302898964,10000
16750,16755,16809,100011798798,1000
16750,16755,16809,10051753568040,3
16750,16755,16809,5316016,8600
16750,16755,16809,10021506281631,100
16750,16755,16809,4786174,600
16750,16755,16809,10071889070681,0
16750,16755,16809,10053871276152,6
16750,16755,16809,10024983573616,30
16750,16755,16809,10072709895978,0
16750,16755,16809,100023622337,1800
16750,16755,16809,66329754654,100
16750,16755,16809,12261322244,20
16750,16755,16809,10073163461192,0
16750,16755,16809,100040853440,1
16750,16755,16809,10808965905,1600
16750,16755,16809,10072607357395,0
16750,16755,16809,41622534186,3
16750,16755,16809,10054750908063,6
16750,16755,16809,10074053176027,0
16750,16755,16809,10074053160837,0
16750,16755,16809,10074053098821,0
16750,16755,16809,10074053080938,0
16750,16755,16809,10074053077952,0
16750,16755,16809,10074053070455,0
16750,16755,16809,10074053067602,0
16750,16755,16809,10074053062482,0
16750,16755,16809,10074053045447,0
16750,16755,16809,10074053032888,0
16750,16755,16809,10074052960603,0
16750,16755,16809,10029604884728,50
16750,16755,16809,10058533848327,2
16750,16755,16809,68636746513,4
16750,16755,16809,10034513510340,2
16750,16755,16809,10069190564413,0
16750,16755,16809,10057683140160,4
16750,16755,16809,10075778782288,0
16750,16755,16809,10062951339889,0
16750,16755,16809,10072085221408,0
16750,16755,16809,10072084443525,0
16750,16755,16809,10073373325118,0
16750,16755,16809,10062034536546,0
16750,16755,16809,10062034381793,0
16750,16755,16809,10062263713165,0
16750,16755,16809,10059444487665,2
16750,16755,16809,10043858420660,20
16750,16755,16809,10076557499340,0
16750,16755,16809,10072340098888,0
16750,16755,16809,10075256169170,0
16750,16755,16809,10074321267604,0
16750,16755,16809,10073324822274,0
16750,16755,16809,10042870320711,9
16750,16755,16809,10025938783989,10
16750,16755,16809,10057777738502,90
16750,16755,16809,10043968467091,10
16750,16755,16809,10068878527917,1
16750,16755,16809,39218208848,30
16750,16755,16809,10073081944020,0
16750,16755,16809,10069180657670,0
16750,16755,16809,1019074402,30
16750,16755,16809,10065442947088,4
16750,16755,16809,100011376837,600
16750,16755,16809,10068401952298,0
16750,16755,16809,10052750168903,1800
16750,16755,16809,10069180284626,0
16750,16755,16809,10044065182453,20
16750,16755,16809,10073526507456,0
16750,16755,16809,10071470027375,0
16750,16755,16809,10020237850484,10
16750,16755,16809,27513438190,100
16750,16755,16809,72011974908,5
16750,16755,16809,10069169136614,0
16750,16755,16809,10043728793229,2
16750,16755,16809,10034474600678,1
16750,16755,16809,10072281215913,1
16750,16755,16809,10028157711717,1
16750,16755,16809,10027821783844,10
16750,16755,16809,50075175274,5
16750,16755,16809,10060956781626,2
16750,16755,16809,10060484967401,5
16750,16755,16809,10068982623197,0
16750,16755,16809,10068813757895,1
16750,16755,16809,10027822533074,3
16750,16755,16809,10069168379207,0
16750,16755,16809,10060304071275,9
16750,16755,16809,10052990736306,5
16750,16755,16809,10049694771457,1
16750,16755,16809,10049694034664,5
16750,16755,16809,10049577628815,30
16750,16755,16809,10045104050569,10
16750,16755,16809,10040737585656,10
16750,16755,16809,10040629999904,80
16750,16755,16809,10040627115106,10
16750,16755,16809,10039191115432,3
16750,16755,16809,10034529819927,2
16750,16755,16809,10034511202760,7
16750,16755,16809,10034497753549,10
16750,16755,16809,10034271951025,10
16750,16755,16809,10034271227183,2
16750,16755,16809,10034263269464,1
16750,16755,16809,10034252253366,4
16750,16755,16809,10034249977498,1
16750,16755,16809,10034242349526,10
16750,16755,16809,10034240362534,7
16750,16755,16809,10034236423228,6
16750,16755,16809,10034216447971,20
16750,16755,16809,10034192765317,8
16750,16755,16809,10034157859019,20
16750,16755,16809,10034043409201,10
16750,16755,16809,10034041020086,10
16750,16755,16809,10034039596001,20
16750,16755,16809,10034037801549,10
16750,16755,16809,10034012825135,6
16750,16755,16809,10034003445209,9
16750,16755,16809,37337436524,80
16750,16755,16809,10074877692038,0
16750,16755,16809,10074877687891,0
16750,16755,16809,10066641740178,10
16750,16755,16809,10036766866642,10
16750,16755,16809,10124068231,100
16750,16755,16809,10061805720129,0
16750,16755,16809,10034006531050,10
16750,16755,16809,10073171223224,0
16750,16755,16809,10074124682370,0
16750,16755,16809,10021709474650,9
16750,16755,16809,10065511352660,1
16750,16755,16809,67002157349,90
16750,16755,16809,100022136556,1300
16750,16755,16809,10053537789117,400
16750,16755,16809,10067201328139,0
16750,16755,16809,100040977503,10
16750,16755,16809,10035290663361,1
16750,16755,16809,100018132382,1240000
16750,16755,16809,51519471395,90
16750,16755,16809,10073461890008,0
16750,16755,16809,10073441088904,0
16750,16755,16809,10056342460343,1
16750,16755,16809,10033963152044,9
16750,16755,16809,10069168552340,0
16750,16755,16809,100035107578,2300
16750,16755,16809,10074845309752,1
16750,16755,16809,10043550665453,1
16750,16755,16809,10062941395525,10
16750,16755,16809,10031482750286,10
16750,16755,16809,10076735856991,0
16750,16755,16809,10076735835868,0
16750,16755,16809,10076735832166,0
16750,16755,16809,10076735815969,0
16750,16755,16809,10076735812743,0
16750,16755,16809,10076735802542,0
16750,16755,16809,10076735798165,0
16750,16755,16809,10076735796006,0
16750,16755,16809,10076735774031,0
16750,16755,16809,10076735691999,0
16750,16755,16809,10134087300,30
16750,16755,16809,10026196727715,600
16750,16755,16809,14832063279,80
16750,16755,16809,10068492147404,800
16750,16755,16809,10073983411967,0
16750,16755,16809,10070500363532,0
16750,16755,16809,65486520752,4
16750,16755,16809,1038355982,100
16750,16755,16809,3820613,27000
16750,16755,16809,10035684293104,10
16750,16755,16809,10038381954127,7
16750,16755,16809,10072295096927,0
16750,16755,16809,100005040949,5100
16750,16755,16809,10068822316983,1
16750,16755,16809,10056342574008,0
16750,16755,16809,10024472769579,1400
16750,16755,16809,10055053943821,10
16750,16755,16809,10026863248421,8
16750,16755,16809,63707130753,400
16750,16755,16809,10043227366806,1
16750,16755,16809,68638079132,30
16750,16755,16809,27596047551,10
16750,16755,16809,10037913799039,60
16750,16755,16809,10060486223529,600
16750,16755,16809,32415553937,50
16750,16755,16809,10058497170757,4
16750,16755,16809,10039160982003,4
16750,16755,16809,10071073609964,0
16750,16755,16809,10068697092847,0
16750,16755,16809,10045810309969,20
16750,16755,16809,10063865070812,2
16750,16755,16809,10044183628915,7
16750,16755,16809,10057258897284,10
16750,16755,16809,10062654443207,2
16750,16755,16809,100036304967,30
16750,16755,16809,10058354350350,10
16750,16755,16809,10073891023097,0
16750,16755,16809,10070705788175,0
16750,16755,16809,10070643175636,0
16750,16755,16809,10070643172721,0
16750,16755,16809,10042139566676,1
16750,16755,16809,10061864930052,1
16750,16755,16809,10055049117109,1
16750,16755,16809,25109780870,100
16750,16755,16809,10034132630895,1
16750,16755,16809,67696978975,10
16750,16755,16809,10069441122956,0
16750,16755,16809,10069060858081,2
16750,16755,16809,10073553769818,0
16750,16755,16809,10073553759666,0
16750,16755,16809,10073553751834,0
16750,16755,16809,10072025448231,0
16750,16755,16809,10072025428742,0
16750,16755,16809,10072025423233,0
16750,16755,16809,10072025411145,0
16750,16755,16809,10072025410568,0
16750,16755,16809,10072025398463,0
16750,16755,16809,10072025396902,0
16750,16755,16809,10072025389608,0
16750,16755,16809,10037372760499,2
16750,16755,16809,100031834504,90
16750,16755,16809,100031160284,100
16750,16755,16809,10033677383727,7
16750,16755,16809,10028154023842,30
16750,16755,16809,10056294259927,2
16750,16755,16809,10076498713311,0
16750,16755,16809,10045966953775,1
16750,16755,16809,69475538674,100
16750,16755,16809,24944544823,80
16750,16755,16809,10042052679820,6
16750,16755,16809,10020198466,70
16750,16755,16809,10072275044438,0
16750,16755,16809,10067468043065,1
16750,16755,16809,10057370137814,9
16750,16755,16809,10054867992809,90
16750,16755,16809,100051451225,1240000
16750,16755,16809,10029813862234,70
16750,16755,16809,10032354201582,6
16750,16755,16809,10024439741941,8
16750,16755,16809,10073558105187,1
16750,16755,16809,10052525854519,600
16750,16755,16809,10073810292058,1
16750,16755,16809,10070269945324,0
16750,16755,16809,100010377532,0
16750,16755,16809,100005787595,0
16750,16755,16809,10073981550906,0
16750,16755,16809,10071374569681,100
16750,16755,16809,10070766401815,1
16750,16755,16809,12263236736,20
16750,16755,16809,100032387138,200
16750,16755,16809,10074835005351,0
16750,16755,16809,10043588345148,10
16750,16755,16809,10070022917834,1
16750,16755,16809,10070818105929,0
16750,16755,16809,10036436001164,70
16750,16755,16809,67927732835,80
16750,16755,16809,10073488025329,0
16750,16755,16809,10073405683435,0
16750,16755,16809,10072897018817,0
16750,16755,16809,10072723956435,0
16750,16755,16809,71139878138,40
16750,16755,16809,10069086247829,0
16750,16755,16809,10057291718107,1
16750,16755,16809,18381640376,200
16750,16755,16809,70485827930,30
16750,16755,16809,70114200201,30
16750,16755,16809,10069713768773,0
16750,16755,16809,10059989629475,100
16750,16755,16809,10039030693408,10000
16750,16755,16809,10073435071831,1
16750,16755,16809,10058549440908,1
16750,16755,16809,10025736966459,8
16750,16755,16809,64975492064,30
16750,16755,16809,10073084939895,0
16750,16755,16809,10060649416398,1
16750,16755,16809,10022659850157,20
16750,16755,16809,10121829724,1000
16750,16755,16809,10072344269984,0
16750,16755,16809,10072344213707,0
16750,16755,16809,10072341050420,0
16750,16755,16809,10072340049979,0
16750,16755,16809,10072339940304,0
16750,16755,16809,10069627418185,0
16750,16755,16809,10065951474739,1
16750,16755,16809,10073024523228,0
16750,16755,16809,100045348720,17000
16750,16755,16809,10073165166484,0
16750,16755,16809,60373224752,600
16750,16755,16809,10028856779138,12000
16750,16755,16809,28827337364,20
16750,16755,16809,10069297820207,0
16750,16755,16809,10023009677016,10
16750,16755,16809,10070010412061,1
16750,16755,16809,10069870391351,3
16750,16755,16809,10049478816381,20
16750,16755,16809,100026966245,30
16750,16755,16809,10067604092526,300
16750,16755,16809,10058606400998,100
16750,16755,16809,10074249531661,0
16750,16755,16809,10044312219913,2
16750,16755,16809,10020934420215,100
16750,16755,16809,100037019647,46000
16750,16755,16809,1271981,37000
16750,16755,16809,54192152371,40
16750,16755,16809,48387952027,10
16750,16755,16809,10074855890095,0
16750,16755,16809,10074161237177,0
16750,16755,16809,10042221085219,0
16750,16755,16809,10071373857330,0
16750,16755,16809,10067906400284,10
16750,16755,16809,10035025186118,20
16750,16755,16809,45565165141,7
16750,16755,16809,10059513382025,0
16750,16755,16809,10056011448918,1
16750,16755,16809,10055283487300,5
16750,16755,16809,10046585681084,10
16750,16755,16809,10043928089764,9
16750,16755,16809,10071350196,300
16750,16755,16809,10029268327229,6
16750,16755,16809,54537481911,50
16750,16755,16809,10042580560152,10
16750,16755,16809,68464213266,1000
16750,16755,16809,10036324896184,70
16750,16755,16809,67696172998,20
16750,16755,16809,10059989629474,100
16750,16755,16809,100026259810,700
16750,16755,16809,10071426047772,0
16750,16755,16809,10062938816878,2
16750,16755,16809,100005040941,91000
16750,16755,16809,10023673055816,0
16750,16755,16809,10023672596030,5
16750,16755,16809,11179039733,1500
16750,16755,16809,10067906400286,10
16750,16755,16809,10073245180049,1
16750,16755,16809,10032409701193,70
16750,16755,16809,10021172414382,0
16750,16755,16809,100009024795,600
16750,16755,16809,10074429363806,0
16750,16755,16809,10042701267407,10
16750,16755,16809,100059485531,100
16750,16755,16809,100017697596,10
16750,16755,16809,100015955712,20
16750,16755,16809,30542947504,100
16750,16755,16809,10072143119644,0
16750,16755,16809,10064654817711,2
16750,16755,16809,10069710372781,0
16750,16755,16809,10033962078993,1
16750,16755,16809,10033295323825,4
16750,16755,16809,10071868810599,1
16750,16755,16809,10070452210607,0
16750,16755,16809,100058802413,0
16750,16755,16809,100052484870,0
16750,16755,16809,10074063406880,1
16750,16755,16809,100029719671,700
16750,16755,16809,10070010734968,0
16750,16755,16809,10067458826090,0
16750,16755,16809,10048037663567,200
16750,16755,16809,100010234313,600
16750,16755,16809,10043923064809,1
16750,16755,16809,10042941235199,0
16750,16755,16809,100029105295,330000
16750,16755,16809,10076446990515,0
16750,16755,16809,10073382930036,0
16750,16755,16809,10073382674489,0
16750,16755,16809,10073381546806,0
16750,16755,16809,10073360353527,0
16750,16755,16809,10073257851491,0
16750,16755,16809,10073252605563,0
16750,16755,16809,10073086557827,0
16750,16755,16809,10052989921156,10
16750,16755,16809,10026258035568,60
16750,16755,16809,100024329770,900
16750,16755,16809,10073360885149,0
16750,16755,16809,10073359341162,0
16750,16755,16809,10073358196401,0
16750,16755,16809,10060576135377,6
16750,16755,16809,10045333149441,20
16750,16755,16809,10555161584,1000
16750,16755,16809,10072885439183,0
16750,16755,16809,10041860236122,30
16750,16755,16809,100008806513,6
16750,16755,16809,10072902511668,0
16750,16755,16809,10062946454292,1
16750,16755,16809,10033950875312,2
16750,16755,16809,10076344087697,0
16750,16755,16809,10037021790233,20
16750,16755,16809,100008128726,0
16750,16755,16809,100008128718,0
16750,16755,16809,100004661091,0
16750,16755,16809,100017239116,3100
16750,16755,16809,31051225334,30
16750,16755,16809,10057933506243,0
16750,16755,16809,10059987624949,600
16750,16755,16809,10032590506739,60
16750,16755,16809,10073545628211,0
16750,16755,16809,10071003416707,0
16750,16755,16809,10029198782362,40
16750,16755,16809,57506281693,200
16750,16755,16809,10076674183564,0
16750,16755,16809,10076674130872,0
16750,16755,16809,10076674113383,0
16750,16755,16809,10074604801385,0
16750,16755,16809,10074221153919,0
16750,16755,16809,10074055191441,0
16750,16755,16809,10068932841301,1
16750,16755,16809,10073961507505,10
16750,16755,16809,10072276031707,0
16750,16755,16809,10072275588575,0
16750,16755,16809,10071684908784,0
16750,16755,16809,10071680306200,0
16750,16755,16809,100017678200,8
16750,16755,16809,10075400614915,0
16750,16755,16809,10072367154868,0
16750,16755,16809,13376746407,200
16750,16755,16809,10073007732225,5
16750,16755,16809,10055189269781,10
16750,16755,16809,10021763771098,300
16750,16755,16809,22697822741,10
16750,16755,16809,10076448685795,0
16750,16755,16809,10073617526893,4
16750,16755,16809,100040012910,7600
16750,16755,16809,10072628204768,0
16750,16755,16809,10073651130537,0
16750,16755,16809,10073490012519,0
16750,16755,16809,10072898349367,0
16750,16755,16809,10072736888319,0
16750,16755,16809,10072735543067,0
16750,16755,16809,10072735025207,0
16750,16755,16809,10072717459729,0
16750,16755,16809,10072715624649,0
16750,16755,16809,10072688702446,0
16750,16755,16809,10072655424071,0
16750,16755,16809,10072632704255,0
16750,16755,16809,10072631988972,0
16750,16755,16809,51646989634,15000
16750,16755,16809,10075589691194,0
16750,16755,16809,10051811579477,10
16750,16755,16809,10034544295951,100
16750,16755,16809,10052525854518,600
16750,16755,16809,10042166933607,200
16750,16755,16809,10069970968450,0
16750,16755,16809,10040864432192,10
16750,16755,16809,10040141352684,20
16750,16755,16809,10070452384538,0
16750,16755,16809,10068043137721,0
16750,16755,16809,10040783507853,8
16750,16755,16809,10069781692251,0
16750,16755,16809,10021370495453,40
16750,16755,16809,69947158321,100
16750,16755,16809,10063394307701,4
16750,16755,16809,10030781754076,4
16750,16755,16809,10069849746738,1
16750,16755,16809,10062386797687,10
16750,16755,16809,71580967732,6
16750,16755,16809,10076073063876,0
16750,16755,16809,10076070040050,0
16750,16755,16809,10068603573850,1
16750,16755,16809,10068038658657,0
16750,16755,16809,10075545126668,0
16750,16755,16809,10073816044546,0
16750,16755,16809,10073814964379,0
16750,16755,16809,10073809621992,0
16750,16755,16809,10073816919235,0
16750,16755,16809,10073814373437,0
16750,16755,16809,10073811525146,0
16750,16755,16809,10054926156525,4
16750,16755,16809,18121291150,70
16750,16755,16809,1105886909,300
16750,16755,16809,10073066784464,100
16750,16755,16809,1950224532,100
16750,16755,16809,10072357953948,0
16750,16755,16809,10072357474990,0
16750,16755,16809,10072357409693,0
16750,16755,16809,10072357118765,0
16750,16755,16809,10072344130555,0
16750,16755,16809,10072343217167,0
16750,16755,16809,10072341107707,0
16750,16755,16809,10072341001391,0
16750,16755,16809,10067095699321,2
16750,16755,16809,30113537003,50
16750,16755,16809,10569006001,1000
16750,16755,16809,1968870273,500
16750,16755,16809,100034486368,200
16750,16755,16809,10033190200083,100
16750,16755,16809,10067905722683,0
16750,16755,16809,10062662398278,1
16750,16755,16809,100049354972,0
16750,16755,16809,100033165040,20
16750,16755,16809,47107903336,5
16750,16755,16809,47093009780,10
16750,16755,16809,32068521002,30
16750,16755,16809,10059180470554,4
16750,16755,16809,10075542442955,0
16750,16755,16809,10071232406752,0
16750,16755,16809,50074734677,10
16750,16755,16809,10099053487,30
16750,16755,16809,10071450783076,0
16750,16755,16809,10043760935847,100
16750,16755,16809,100025483254,1800
16750,16755,16809,10076599179331,1
16750,16755,16809,10070857307075,0
16750,16755,16809,100040351943,2200
16750,16755,16809,100013525953,300
16750,16755,16809,10075845437711,0
16750,16755,16809,10074191116312,0
16750,16755,16809,10073349380139,0
16750,16755,16809,10070857339200,0
16750,16755,16809,100025979980,1300
16750,16755,16809,10069069881782,0
16750,16755,16809,10023947239655,100
16750,16755,16809,10064846075986,0
16750,16755,16809,10054379161814,0
16750,16755,16809,10033278232127,0
16750,16755,16809,100043829757,800
16750,16755,16809,100019405981,100
16750,16755,16809,62029719069,500
16750,16755,16809,10071004927853,0
16750,16755,16809,10064557527388,6
16750,16755,16809,10036895163799,100
16750,16755,16809,10073544941599,0
16750,16755,16809,10073225495207,0
16750,16755,16809,10075938545306,0
16750,16755,16809,10075066811601,0
16750,16755,16809,10044553458363,5
16750,16755,16809,10044553434334,200
16750,16755,16809,10039603146513,1
16750,16755,16809,10073218157840,0
16750,16755,16809,10034325395028,4
16750,16755,16809,10060659416630,7
16750,16755,16809,10033253942372,1
16750,16755,16809,10073379574131,0
16750,16755,16809,10071662809916,0
16750,16755,16809,10071494054621,1
16750,16755,16809,10071339784301,0
16750,16755,16809,10071337574137,0
16750,16755,16809,10071308135502,0
16750,16755,16809,10070803287101,0
16750,16755,16809,10070802181603,0
16750,16755,16809,10070762243521,0
16750,16755,16809,10070747816385,0
16750,16755,16809,10070746504292,0
16750,16755,16809,10070745377289,0
16750,16755,16809,10070655202085,1
16750,16755,16809,10070461157202,0
16750,16755,16809,10033675281506,20
16750,16755,16809,10021180368652,0
16750,16755,16809,68542960023,6
16750,16755,16809,44576120661,20
16750,16755,16809,40635644927,0
16750,16755,16809,39532298762,0
16750,16755,16809,36395558724,1
16750,16755,16809,10066082271462,1
16750,16755,16809,10050706807311,1200
16750,16755,16809,10031809402500,20
16750,16755,16809,10070994847650,1
16750,16755,16809,10059309331637,3
16750,16755,16809,10045571202621,0
16750,16755,16809,10073168224330,0
16750,16755,16809,10071450952533,0
16750,16755,16809,10067490586568,1
16750,16755,16809,10045582376543,0
16750,16755,16809,10071868900059,0
16750,16755,16809,10051815222094,1
16750,16755,16809,10075686937187,0
16750,16755,16809,10073357582239,0
16750,16755,16809,10075686877165,0
16750,16755,16809,10071370290853,1
16750,16755,16809,10033411921393,3
16750,16755,16809,10075420541748,0
16750,16755,16809,10074000593097,0
16750,16755,16809,10070994858161,0
16750,16755,16809,10054667824696,3
16750,16755,16809,10039776235748,2
16750,16755,16809,10069722466559,0
16750,16755,16809,10068058615818,0
16750,16755,16809,10027091175163,200
16750,16755,16809,30507643243,100
16750,16755,16809,10074260245662,0
16750,16755,16809,10074226893254,0
16750,16755,16809,10074223744540,0
16750,16755,16809,10042052641908,4
16750,16755,16809,10040479743893,3
16750,16755,16809,10039323828971,10
16750,16755,16809,100015624082,6
16750,16755,16809,10037833731957,3
16750,16755,16809,10036894585570,100
16750,16755,16809,10059036061867,0
16750,16755,16809,10075149431419,0
16750,16755,16809,10074761587957,0
16750,16755,16809,10021762583876,10
16750,16755,16809,10076310009080,0
16750,16755,16809,10027820945495,10
16750,16755,16809,10021185054698,1100
16750,16755,16809,100020249322,2600
16750,16755,16809,10071233256004,0
16750,16755,16809,10074864289685,1
16750,16755,16809,69943989857,60
16750,16755,16809,10068819730418,1
16750,16755,16809,10076179879290,0
16750,16755,16809,10076179808470,0
16750,16755,16809,100004661087,0
16750,16755,16809,10044707235176,2
16750,16755,16809,10074136316088,0
16750,16755,16809,10044180182989,100
16750,16755,16809,10076404962058,0
16750,16755,16809,10076344242596,0
16750,16755,16809,10076344238915,0
16750,16755,16809,10076344236405,0
16750,16755,16809,10076344222639,0
16750,16755,16809,10076344222129,0
16750,16755,16809,10076344211244,0
16750,16755,16809,10076344177043,0
16750,16755,16809,10076344173755,0
16750,16755,16809,10076344149248,0
16750,16755,16809,10076344147979,0
16750,16755,16809,10076344147064,0
16750,16755,16809,10076344143643,0
16750,16755,16809,10076344136264,0
16750,16755,16809,10076344076382,0
16750,16755,16809,10068469317133,0
16750,16755,16809,10021738099972,400
16750,16755,16809,10074356695053,0
16750,16755,16809,10074920745621,0
16750,16755,16809,10074920282579,0
16750,16755,16809,10070401138463,1
16750,16755,16809,10060456903691,0
16750,16755,16809,10047763648884,0
16750,16755,16809,10047324588537,2
16750,16755,16809,100055186653,0
16750,16755,16809,100055186449,0
16750,16755,16809,100047051796,0
16750,16755,16809,100047049160,0
16750,16755,16809,100047049014,80
16750,16755,16809,10074066027911,1
16750,16755,16809,10047787256808,10
16750,16755,16809,100057854499,10
16750,16755,16809,10073723091205,0
16750,16755,16809,100051061746,10
16750,16755,16809,10074975070614,1
16750,16755,16809,10074782947570,0
16750,16755,16809,10075395531547,0
16750,16755,16809,10075299480703,0
16750,16755,16809,10074604205692,0
16750,16755,16809,10074603493124,0
16750,16755,16809,10074602780093,0
16750,16755,16809,10074595895315,0
16750,16755,16809,10074551946266,0
16750,16755,16809,10074223705818,0
16750,16755,16809,10074220274783,0
16750,16755,16809,10071420569853,0
16750,16755,16809,10067512006831,10
16750,16755,16809,10069168544823,0
16750,16755,16809,10055415563665,30
16750,16755,16809,10072632502979,0
16750,16755,16809,71372924330,100
16750,16755,16809,10066739357851,0
16750,16755,16809,10071684010355,0
16750,16755,16809,10071268220482,0
16750,16755,16809,10061520674937,100
16750,16755,16809,10059454312941,2
16750,16755,16809,10038977675078,2
16750,16755,16809,69762469877,5
16750,16755,16809,10066936720036,2
16750,16755,16809,10043474875516,2
16750,16755,16809,10068176855441,0
16750,16755,16809,59650902043,200
16750,16755,16809,10068583963462,0
16750,16755,16809,13187075690,700
16750,16755,16809,10076449745622,0
16750,16755,16809,10076449358524,0
16750,16755,16809,10076449001633,0
16750,16755,16809,10046321514290,0
16750,16755,16809,10038598147359,200
16750,16755,16809,100051059471,0
16750,16755,16809,10075725803345,0
16750,16755,16809,10059924088426,10
16750,16755,16809,10058046871158,10
16750,16755,16809,10043375939041,1
16750,16755,16809,10043230135248,5
16750,16755,16809,10041383203289,0
16750,16755,16809,10074211144407,0
16750,16755,16809,10044031846011,8
16750,16755,16809,10042126064330,7
16750,16755,16809,10073596917288,2
16750,16755,16809,10072791464979,0
16750,16755,16809,10068600542837,2
16750,16755,16809,10070972661450,1
16750,16755,16809,27514173061,100
16750,16755,16809,10076254720247,0
16750,16755,16809,10076254717456,0
16750,16755,16809,10076070021995,0
16750,16755,16809,10076064359099,0
16750,16755,16809,10066767701738,5
16750,16755,16809,10096633082,10
16750,16755,16809,10076054362591,0
16750,16755,16809,10058118786875,20
16750,16755,16809,67778121533,50
16750,16755,16809,10027818078957,2
16750,16755,16809,54283057715,30
16750,16755,16809,10067909089204,1
16750,16755,16809,33792467087,500
16750,16755,16809,10036326290364,8
16750,16755,16809,100016256326,10
16750,16755,16809,10073816770157,0
16750,16755,16809,10073816739498,0
16750,16755,16809,10073816284329,0
16750,16755,16809,10073816196104,0
16750,16755,16809,10073816192824,0
16750,16755,16809,10073815948550,0
16750,16755,16809,10073815922325,0
16750,16755,16809,10073815679514,0
16750,16755,16809,10073815480244,0
